STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,GEOIDFQ,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Male_under_5,Female_under_5,Total_Population,Households_with_Children_under_6,Total_Family_Households,Households_with_Children_under_1,Married_couple_Households,Married_couple_with_Children_und,Median_Household_Income,Median_Gross_Rent,Monthly_Owner_Costs__with_mortga,Median_Housing_Value,Median_Year_Structure_Built,Vacant_Housing_Units,Nursery_School_Enrollment,Kindergarten_Enrollment,Some_College,Bachelor_s_Degree_or_Higher,Mean_Travel_Time_to_Work,Households_with_No_Vehicle,Children_under_5,__Children_under_5,__Households_with_Children_under,__Married_couple_Households,__Married_couple_with_Children_u,Distance_to_Office__miles_,Travel_Time_to_Office__minutes_,has_grocery_store,has_park,has_bike_trail,travel_time_min,distance_miles,median_value,median_income,pct_kids_under6,has_grocery,has_bike,amenity_count,bg_id,travel_time_min_std,median_value_std,median_income_std,pct_kids_under6_std,amenity_count_std,commute_score,housing_afford_score,income_score,kids_score,amenity_score,weighted_score,chosen_flag,optmodel_score,optmodel_travel,optmodel_value
37,63,2025,3,370630020253,1500000US370630020253,Block Group 3,G5030,S,1147757,60188,35.9246226,-78.9039416,0,31,1254,123,356,356,356,32,93299,1433,1360,228900,573,64,,,58,419,,0,31,2.4720893142,34.550561798,100,8.9887640449,11.482064624,19.683539356,0,0,0,19.683539356,11.482064624,228900,93299,34.550561798,0,0,0,593,0.4308757171,0.1996849518,0.3217156436,0.4451397962,0,0.5691242829,0.8003150482,0.3217156436,0.4451397962,0,0.4458005938,,,,
37,183,52707,4,371830527074,1500000US371830527074,Block Group 4,G5030,S,1658452,0,35.8043753,-78.5708536,0,36,1206,38,343,183,183,0,62132,1665,1051,182600,479,0,,,133,338,,0,36,2.9850746269,11.078717201,53.352769679,0,10.056672826,17.240010559,0,1,0,17.240010559,10.056672826,182600,62132,11.078717201,0,0,1,808,0.3755383136,0.1567828021,0.186809334,0.1427351007,0.3333333333,0.6244616864,0.8432171979,0.186809334,0.1427351007,0.3333333333,0.4457902364,,,,
37,63,2100,7,370630021007,1500000US370630021007,Block Group 7,G5030,S,10084648,65705,36.1110433,-78.8541717,81,0,1733,186,633,633,633,26,96833,-666666666,2202,358800,756,22,,,38,508,,0,81,4.6739757646,29.383886256,100,4.1074249605,21.207578394,36.355848675,0,1,1,36.355848675,21.207578394,358800,96833,29.383886256,0,1,2,617,0.8084453655,0.3200518903,0.337012557,0.3785737904,0.6666666667,0.1915546345,0.6799481097,0.337012557,0.3785737904,0.6666666667,0.4455563172,,,,
37,183,53613,3,371830536133,1500000US371830536133,Block Group 3,G5030,S,960803,0,35.910603,-78.7935005,0,41,1858,185,549,502,502,41,167606,-666666666,2691,623900,658,0,,,93,679,,0,41,2.2066738428,33.697632058,91.438979964,7.4681238616,6.9996290183,11.999364031,0,0,0,11.999364031,6.9996290183,623900,167606,33.697632058,0,0,0,234,0.2568559506,0.5656968125,0.6433533743,0.4341508874,0,0.7431440494,0.4343031875,0.6433533743,0.4341508874,0,0.4455197091,,,,
37,183,52411,1,371830524111,1500000US371830524111,Block Group 1,G5030,S,1182220,0,35.7835436,-78.7331835,48,106,2021,50,326,132,132,0,48098,975,1466,267200,898,56,,,201,227,,7,154,7.6199901039,15.337423313,40.490797546,0,2.3927759078,4.1019015561,0,0,0,4.1019015561,2.3927759078,267200,48098,15.337423313,0,0,0,57,0.0780059742,0.2351742031,0.1260631874,0.1976030818,0,0.9219940258,0.7648257969,0.1260631874,0.1976030818,0,0.445470755,,,,
37,183,53009,2,371830530092,1500000US371830530092,Block Group 2,G5030,S,5154091,11048,35.6928731,-78.6624121,0,66,1168,79,283,172,172,24,71343,971,1271,154700,548,111,,,174,137,,0,66,5.6506849315,27.915194346,60.777385159,8.480565371,9.7793881577,16.764665413,0,0,0,16.764665413,9.7793881577,154700,71343,27.915194346,0,0,0,790,0.3647734042,0.1309303188,0.2266791327,0.3596515737,0,0.6352265958,0.8690696812,0.2266791327,0.3596515737,0,0.4452013919,,,,
37,183,53519,1,371830535191,1500000US371830535191,Block Group 1,G5030,S,859434,73795,35.7575765,-78.7962878,55,0,1113,45,251,150,150,9,67778,1204,1144,250000,646,44,,,104,236,,0,55,4.9415992812,17.928286853,59.760956175,3.5856573705,4.4873812566,7.6926535827,0,0,0,7.6926535827,4.4873812566,250000,67778,17.928286853,0,0,0,428,0.159323982,0.2192364715,0.2112480359,0.2309830446,0,0.840676018,0.7807635285,0.2112480359,0.2309830446,0,0.4451922749,,,,
37,63,401,1,370630004011,1500000US370630004011,Block Group 1,G5030,S,1259689,0,36.0250461,-78.9271897,7,5,846,29,237,197,197,6,101544,1589,1428,267200,466,31,,,40,254,,0,12,1.4184397163,12.23628692,83.122362869,2.5316455696,17.546237969,30.07926509,0,1,1,30.07926509,17.546237969,267200,101544,12.23628692,0,1,2,290,0.6663026418,0.2351742031,0.3574041129,0.1576489059,0.6666666667,0.3336973582,0.7648257969,0.3574041129,0.1576489059,0.6666666667,0.44487547,,,,
37,63,1100,2,370630011002,1500000US370630011002,Block Group 2,G5030,S,324759,0,35.9918956,-78.8881288,5,0,517,12,123,70,70,0,34324,1045,1243,234600,370,96,,,58,99,,0,5,0.9671179884,9.756097561,56.910569106,0,14.430358378,24.73775722,1,1,0,24.73775722,14.430358378,234600,34324,9.756097561,1,0,2,675,0.5453361212,0.204966642,0.0664424504,0.1256948383,0.6666666667,0.4546638788,0.795033358,0.0664424504,0.1256948383,0.6666666667,0.4440739293,,,,
37,183,52807,3,371830528073,1500000US371830528073,Block Group 3,G5030,S,1319361,0,35.7303686,-78.5620368,28,47,2919,125,630,208,208,0,44196,1359,1360,200800,1207,0,,,645,330,,0,75,2.569373073,19.841269841,33.015873016,0,12.057031976,20.669197673,0,1,0,20.669197673,12.057031976,200800,44196,19.841269841,0,0,1,760,0.4531974398,0.173647146,0.1091733867,0.2556293835,0.3333333333,0.5468025602,0.826352854,0.1091733867,0.2556293835,0.3333333333,0.4434625621,,,,
37,63,102,4,370630001024,1500000US370630001024,Block Group 4,G5030,S,1388222,0,36.035007,-78.8998913,14,3,570,16,124,50,50,5,61964,1075,1369,206500,197,0,,,90,51,,0,17,2.9824561404,12.903225806,40.322580645,4.0322580645,17.319871848,29.691208883,0,1,1,29.691208883,17.319871848,206500,61964,12.903225806,0,1,2,665,0.6575145223,0.1789288362,0.1860821462,0.1662415604,0.6666666667,0.3424854777,0.8210711638,0.1860821462,0.1662415604,0.6666666667,0.4433375402,,,,
37,183,54221,3,371830542213,1500000US371830542213,Block Group 3,G5030,S,3277952,0,35.9552309,-78.4631197,96,119,1842,198,585,585,585,40,116047,-666666666,1642,264900,697,0,,,214,365,,0,215,11.672095548,33.846153846,100,6.8376068376,18.724391842,32.098957443,0,1,0,32.098957443,18.724391842,264900,116047,33.846153846,0,0,1,699,0.7120416283,0.2330429948,0.4201803252,0.4360644007,0.3333333333,0.2879583717,0.7669570052,0.4201803252,0.4360644007,0.3333333333,0.4430817933,,,,
37,183,53806,1,371830538061,1500000US371830538061,Block Group 1,G5030,S,6590444,80233,35.9369198,-78.6528267,7,0,2090,232,663,646,646,0,132917,-666666666,2179,417200,798,49,,,79,645,,0,7,0.3349282297,34.992458522,97.435897436,0,10.122648399,17.353111542,0,0,0,17.353111542,10.122648399,417200,132917,34.992458522,0,0,0,466,0.3780996563,0.3741660489,0.4932020933,0.4508330703,0,0.6219003437,0.6258339511,0.4932020933,0.4508330703,0,0.442670353,,,,
37,63,1811,5,370630018115,1500000US370630018115,Block Group 5,G5030,S,1345626,3799,35.9905344,-78.8120572,55,5,1219,123,362,330,330,0,84167,-666666666,1292,163900,466,70,,,151,240,,0,60,4.9220672683,33.977900552,91.160220994,0,12.465843513,21.37001745,0,0,0,21.37001745,12.465843513,163900,84167,33.977900552,0,0,0,661,0.469068563,0.139455152,0.2821877962,0.4377617885,0,0.530931437,0.860544848,0.2821877962,0.4377617885,0,0.4425010556,,,,
37,63,1601,1,370630016011,1500000US370630016011,Block Group 1,G5030,S,14329668,202201,36.1071481,-78.8802423,0,33,1341,132,293,293,293,0,66223,1341,1252,215300,474,0,,,226,123,,0,33,2.4608501119,45.051194539,100,0,21.290727326,36.498389702,0,1,0,36.498389702,21.290727326,215300,66223,45.051194539,0,0,1,258,0.8116734225,0.1870830245,0.2045172209,0.580427018,0.3333333333,0.1883265775,0.8129169755,0.2045172209,0.580427018,0.3333333333,0.4418901828,,,,
37,63,200,2,370630002002,1500000US370630002002,Block Group 2,G5030,S,653955,0,36.005402,-78.8898627,53,53,1532,63,374,125,125,57,55477,873,1737,375000,577,86,,,160,204,,0,106,6.9190600522,16.844919786,33.422459893,15.240641711,15.272446586,26.181337004,0,1,1,26.181337004,15.272446586,375000,55477,16.844919786,0,1,2,274,0.5780281677,0.3350630096,0.1580031771,0.2170252456,0.6666666667,0.4219718323,0.6649369904,0.1580031771,0.2170252456,0.6666666667,0.4418703186,,,,
37,63,1809,2,370630018092,1500000US370630018092,Block Group 2,G5030,S,3526854,24472,35.9504176,-78.855743,138,45,2283,104,508,318,318,60,56997,1317,2036,305200,1317,100,,,197,582,,0,183,8.0157687254,20.472440945,62.598425197,11.811023622,11.019432225,18.890455243,0,1,0,18.890455243,11.019432225,305200,56997,20.472440945,0,0,1,695,0.4129151285,0.2703854707,0.1645824947,0.2637612159,0.3333333333,0.5870848715,0.7296145293,0.1645824947,0.2637612159,0.3333333333,0.4417593438,,,,
37,63,2009,2,370630020092,1500000US370630020092,Block Group 2,G5030,S,1693544,0,35.9578359,-78.9008426,0,59,1490,0,413,93,93,0,30766,545,1335,148000,788,10,,,80,125,,20,59,3.9597315436,0,22.518159806,0,12.973640933,22.240527314,0,1,1,22.240527314,12.973640933,148000,30766,0,0,1,2,370,0.4887825749,0.1247220163,0.0510416531,0,0.6666666667,0.5112174251,0.8752779837,0.0510416531,0,0.6666666667,0.4412974517,,,,
37,183,51400,4,371830514004,1500000US371830514004,Block Group 4,G5030,S,505711,0,35.7910167,-78.6804078,0,0,1075,0,61,22,22,0,18974,1334,-666666666,581300,440,52,,,39,171,,0,0,0,0,36.06557377,0,4.2300646469,7.2515393947,0,1,1,7.2515393947,4.2300646469,581300,18974,0,0,1,2,448,0.1493342844,0.5262231282,0,0,0.6666666667,0.8506657156,0.4737768718,0,0,0.6666666667,0.4407551366,,,,
37,183,52816,1,371830528161,1500000US371830528161,Block Group 1,G5030,S,4269597,12751,35.7343891,-78.5945654,209,19,2881,59,655,226,226,0,55801,1259,1258,156600,1073,58,,,340,282,,0,228,7.9139187782,9.0076335878,34.503816794,0,10.393781329,17.81791085,0,0,1,17.81791085,10.393781329,156600,55801,9.0076335878,0,1,1,58,0.3886257393,0.1326908821,0.1594056106,0.1160518374,0.3333333333,0.6113742607,0.8673091179,0.1594056106,0.1160518374,0.3333333333,0.4379255758,,,,
37,183,51000,1,371830510001,1500000US371830510001,Block Group 1,G5030,S,429767,0,35.7809506,-78.6542714,0,8,1393,8,127,80,80,8,65284,1293,2078,375900,1122,103,,,108,498,,27,8,0.5743000718,6.2992125984,62.992125984,6.2992125984,5.8535992721,10.034741609,0,1,0,10.034741609,5.8535992721,375900,65284,6.2992125984,0,0,1,133,0.2123641059,0.3358969607,0.2004527609,0.0811572972,0.3333333333,0.7876358941,0.6641030393,0.2004527609,0.0811572972,0.3333333333,0.4367308484,,,,
37,63,302,1,370630003021,1500000US370630003021,Block Group 1,G5030,S,609110,0,36.0150113,-78.9030236,75,74,1136,122,373,282,282,85,135391,1541,1867,458300,496,27,,,0,228,,0,149,13.116197183,32.707774799,75.603217158,22.788203753,16.223141984,27.811100544,0,0,1,27.811100544,16.223141984,458300,135391,32.707774799,0,1,1,287,0.6149366268,0.4122498147,0.5039107983,0.4213978428,0.3333333333,0.3850633732,0.5877501853,0.5039107983,0.4213978428,0.3333333333,0.4362230876,,,,
37,183,53806,2,371830538062,1500000US371830538062,Block Group 2,G5030,S,3853837,130091,35.94593,-78.6194942,10,23,1060,118,315,305,305,19,137697,-666666666,2080,436500,376,15,,,45,403,,21,33,3.1132075472,37.46031746,96.825396825,6.0317460317,11.519464585,19.747653574,0,0,0,19.747653574,11.519464585,436500,137697,37.46031746,0,0,0,473,0.4323276805,0.3920496664,0.5138923156,0.4826282761,0,0.5676723195,0.6079503336,0.5138923156,0.4826282761,0,0.4355544472,,,,
37,183,50100,2,371830501002,1500000US371830501002,Block Group 2,G5030,S,577418,0,35.775783,-78.6404885,9,22,2874,18,285,265,265,8,101058,1788,2938,423300,1249,72,,,168,626,,13,31,1.0786360473,6.3157894737,92.98245614,2.8070175439,6.7059363724,11.495890924,0,1,0,11.495890924,6.7059363724,423300,101058,6.3157894737,0,0,1,768,0.245454041,0.379818384,0.3553004627,0.081370869,0.3333333333,0.754545959,0.620181616,0.3553004627,0.081370869,0.3333333333,0.4352122431,,,,
37,63,2015,1,370630020151,1500000US370630020151,Block Group 1,G5030,S,1370052,0,35.9696296,-78.9460356,134,83,2591,90,673,231,231,32,35625,1087,1757,302900,953,40,,,279,122,,0,217,8.3751447318,13.372956909,34.323922734,4.7548291233,15.310804897,26.247094109,1,0,1,26.247094109,15.310804897,302900,35625,13.372956909,1,1,2,358,0.5795173367,0.2682542624,0.0720738269,0.1722934448,0.6666666667,0.4204826633,0.7317457376,0.0720738269,0.1722934448,0.6666666667,0.4350838906,,,,
37,63,1001,2,370630010012,1500000US370630010012,Block Group 2,G5030,S,1172918,1044,35.9803581,-78.8729322,0,90,1829,72,408,116,116,0,32118,839,1096,115100,635,43,,,68,79,,0,90,4.9207217059,17.647058824,28.431372549,0,13.293459782,22.788788198,0,1,0,22.788788198,13.293459782,115100,32118,17.647058824,0,0,1,347,0.5011987714,0.0942364715,0.056893783,0.2273597811,0.3333333333,0.4988012286,0.9057635285,0.056893783,0.2273597811,0.3333333333,0.4350490031,,,,
37,63,2020,2,370630020202,1500000US370630020202,Block Group 2,G5030,S,908108,20722,35.8926569,-78.9229649,99,74,1601,157,453,429,429,72,109714,-666666666,2348,356900,677,0,,,74,312,,0,173,10.805746408,34.657836645,94.701986755,15.894039735,11.080697051,18.995480658,0,0,0,18.995480658,11.080697051,356900,109714,34.657836645,0,0,0,499,0.4152935878,0.3182913269,0.3927679449,0.4465218954,0,0.5847064122,0.6817086731,0.3927679449,0.4465218954,0,0.433425606,,,,
37,183,54404,3,371830544043,1500000US371830544043,Block Group 3,G5030,S,13723684,0,35.8000128,-78.4040985,109,44,2593,113,750,495,495,0,63133,1019,1385,191200,966,0,,,391,316,,0,153,5.9005013498,15.066666667,66,0,19.421904836,33.294694005,0,1,1,33.294694005,19.421904836,191200,63133,15.066666667,0,1,2,332,0.7391208904,0.1647516679,0.1911421609,0.1941147287,0.6666666667,0.2608791096,0.8352483321,0.1911421609,0.1941147287,0.6666666667,0.4332456754,,,,
37,63,1801,7,370630018017,1500000US370630018017,Block Group 7,G5030,S,23077663,3401391,36.0675123,-78.8241764,55,45,2493,145,555,380,380,23,50078,-666666666,1383,81300,878,67,,,600,281,,12,100,4.0112314481,26.126126126,68.468468468,4.1441441441,17.765972208,30.455952357,0,1,0,30.455952357,17.765972208,81300,50078,26.126126126,0,0,1,662,0.6748332944,0.0629169755,0.1346336143,0.336601718,0.3333333333,0.3251667056,0.9370830245,0.1346336143,0.336601718,0.3333333333,0.4329887389,,,,
37,183,53805,2,371830538052,1500000US371830538052,Block Group 2,G5030,S,4273750,1516195,35.947888,-78.5968173,21,38,783,67,270,270,270,39,93958,-666666666,2534,452200,350,17,,,126,223,,5,59,7.5351213282,24.814814815,100,14.444444444,12.414178461,21.281448791,0,1,0,21.281448791,12.414178461,452200,93958,24.814814815,0,0,1,115,0.4670627919,0.4065974796,0.3245681241,0.319707149,0.3333333333,0.5329372081,0.5934025204,0.3245681241,0.319707149,0.3333333333,0.4309650724,,,,
37,183,52812,2,371830528122,1500000US371830528122,Block Group 2,G5030,S,4521400,345317,35.678241,-78.6151557,0,0,1632,84,497,438,438,22,95987,1661,1533,329200,639,0,,,246,479,,0,0,0,16.901408451,88.128772636,4.4265593561,12.334588914,21.145009567,0,1,0,21.145009567,12.334588914,329200,95987,16.901408451,0,0,1,232,0.4639729194,0.292624166,0.3333506473,0.2177530298,0.3333333333,0.5360270806,0.707375834,0.3333506473,0.2177530298,0.3333333333,0.4299219258,,,,
37,183,53007,2,371830530072,1500000US371830530072,Block Group 2,G5030,S,2467006,37576,35.7121537,-78.7145962,9,12,599,45,185,185,185,14,123929,-666666666,1909,427800,255,41,,,16,193,,0,21,3.5058430718,24.324324324,100,7.5675675676,7.3059583485,12.524500026,0,0,0,12.524500026,7.3059583485,427800,123929,24.324324324,0,0,0,484,0.2687484491,0.3839881394,0.4542975496,0.3133878064,0,0.7312515509,0.6160118606,0.4542975496,0.3133878064,0,0.4297919664,,,,
37,183,52704,3,371830527043,1500000US371830527043,Block Group 3,G5030,S,951421,30951,35.8384527,-78.5859328,57,94,1818,12,404,168,168,0,60510,999,1135,166800,800,60,,,351,111,,11,151,8.3058305831,2.9702970297,41.584158416,0,9.3885400955,16.094640164,0,1,0,16.094640164,9.3885400955,166800,60510,2.9702970297,0,0,1,179,0.3495996695,0.1421423277,0.1797885096,0.038268478,0.3333333333,0.6504003305,0.8578576723,0.1797885096,0.038268478,0.3333333333,0.4283842542,,,,
37,63,2029,1,370630020291,1500000US370630020291,Block Group 1,G5030,S,2404564,34250,35.9694625,-78.9724412,42,41,2175,75,545,416,416,60,68251,1588,1883,371200,1407,90,,,80,452,,0,83,3.816091954,13.76146789,76.330275229,11.009174312,16.477122754,28.246496149,0,1,1,28.246496149,16.477122754,371200,68251,13.76146789,0,1,2,636,0.6247968185,0.3315418829,0.2132954157,0.1772989119,0.6666666667,0.3752031815,0.6684581171,0.2132954157,0.1772989119,0.6666666667,0.4264800217,,,,
37,183,53114,4,371830531144,1500000US371830531144,Block Group 4,G5030,S,4739180,23431,35.5558162,-78.7663512,0,23,750,68,211,193,193,9,80675,-666666666,1884,284800,323,0,,,92,129,,0,23,3.0666666667,32.227488152,91.469194313,4.2654028436,17.972928583,30.810734713,0,0,1,30.810734713,17.972928583,284800,80675,32.227488152,0,1,1,242,0.6828678771,0.2514825797,0.2670726798,0.4152099636,0.3333333333,0.3171321229,0.7485174203,0.2670726798,0.4152099636,0.3333333333,0.4261629403,,,,
37,183,50100,3,371830501003,1500000US371830501003,Block Group 3,G5030,S,966126,0,35.7834157,-78.6416522,0,0,1110,0,134,107,107,0,109196,1778,1931,395300,1191,427,,,36,482,,0,0,0,0,79.850746269,0,6.4463619924,11.050906273,0,1,0,11.050906273,6.4463619924,395300,109196,0,0,0,1,712,0.2353766909,0.3538732394,0.3905257827,0,0.3333333333,0.7646233091,0.6461267606,0.3905257827,0,0.3333333333,0.4261004243,,,,
37,183,53206,1,371830532061,1500000US371830532061,Block Group 1,G5030,S,2647972,59760,35.6036435,-78.8122838,67,22,1550,83,407,246,246,38,69352,1200,1344,216700,658,22,,,379,195,,7,89,5.7419354839,20.393120393,60.442260442,9.3366093366,14.911999995,25.563428563,0,0,1,25.563428563,14.911999995,216700,69352,20.393120393,0,1,1,460,0.5640346969,0.1883802817,0.2180610924,0.262739272,0.3333333333,0.4359653031,0.8116197183,0.2180610924,0.262739272,0.3333333333,0.4254728633,,,,
37,183,52802,2,371830528022,1500000US371830528022,Block Group 2,G5030,S,867934,0,35.7100526,-78.6298964,22,0,1367,66,267,139,139,22,53075,1008,1125,157800,653,0,,,50,227,,0,22,1.6093635699,24.719101124,52.059925094,8.2397003745,9.9035611849,16.97753346,0,0,0,16.97753346,9.9035611849,157800,53075,24.719101124,0,0,0,206,0.3695941229,0.1338028169,0.147606124,0.3184740005,0,0.6304058771,0.8661971831,0.147606124,0.3184740005,0,0.4252200184,,,,
37,183,54215,1,371830542151,1500000US371830542151,Block Group 1,G5030,S,6447421,89530,35.8937702,-78.4891847,0,0,1240,54,293,275,275,0,88506,-666666666,1470,205500,515,44,,,217,290,,0,0,0,18.43003413,93.85665529,0,15.363293475,26.337074528,0,0,1,26.337074528,15.363293475,205500,88506,18.43003413,0,1,1,832,0.5815550794,0.1780022239,0.3009691508,0.2374474165,0.3333333333,0.4184449206,0.8219977761,0.3009691508,0.2374474165,0.3333333333,0.4251362212,,,,
37,183,53112,1,371830531121,1500000US371830531121,Block Group 1,G5030,S,2977057,12626,35.583453,-78.7905173,118,0,1793,30,532,317,317,13,58266,876,1310,233600,895,0,,,200,557,,0,118,6.5811489124,5.6390977444,59.586466165,2.4436090226,16.197076014,27.766416024,0,1,1,27.766416024,16.197076014,233600,58266,5.6390977444,0,1,2,791,0.6139246783,0.2040400297,0.1700753592,0.0726525616,0.6666666667,0.3860753217,0.7959599703,0.1700753592,0.0726525616,0.6666666667,0.4242148342,,,,
37,183,54004,2,371830540042,1500000US371830540042,Block Group 2,G5030,S,865681,0,35.8589135,-78.6124148,25,12,1255,60,271,192,192,25,73359,1143,1228,257600,605,0,,,97,341,,76,37,2.9482071713,22.140221402,70.848708487,9.2250922509,8.2484751101,14.140243046,0,0,0,14.140243046,8.2484751101,257600,73359,22.140221402,0,0,0,443,0.3053393923,0.226278725,0.2354053855,0.2852484339,0,0.6946606077,0.773721275,0.2354053855,0.2852484339,0,0.4232620539,,,,
37,63,1711,1,370630017111,1500000US370630017111,Block Group 1,G5030,S,2142244,23975,36.0653126,-78.9244167,83,33,1926,66,450,200,200,58,43530,1060,1392,183800,1005,88,,,241,200,,8,116,6.0228452752,14.666666667,44.444444444,12.888888889,19.58662821,33.577076931,0,1,1,33.577076931,19.58662821,183800,43530,14.666666667,0,1,2,354,0.7455158786,0.1578947368,0.1062906067,0.1889612403,0.6666666667,0.2544841214,0.8421052632,0.1062906067,0.1889612403,0.6666666667,0.4232447871,,,,
37,183,52903,2,371830529032,1500000US371830529032,Block Group 2,G5030,S,5475504,0,35.6473968,-78.6292532,20,146,2398,218,639,562,562,58,109943,1161,1638,283000,956,50,,,341,631,,14,166,6.9224353628,34.115805947,87.949921753,9.0766823161,13.422112687,23.009336035,0,0,0,23.009336035,13.422112687,283000,109943,34.115805947,0,0,0,778,0.5061934106,0.2498146775,0.393759171,0.4395385231,0,0.4938065894,0.7501853225,0.393759171,0.4395385231,0,0.4227492597,,,,
37,183,52906,1,371830529061,1500000US371830529061,Block Group 1,G5030,S,4737057,0,35.6326521,-78.6486053,71,146,2627,278,754,582,582,62,95168,1232,1469,275700,813,0,,,308,417,,0,217,8.2603730491,36.870026525,77.188328912,8.2228116711,13.829815133,23.708254513,0,0,0,23.708254513,13.829815133,275700,95168,36.870026525,0,0,0,710,0.5220214761,0.2430504077,0.3298056071,0.4750231324,0,0.4779785239,0.7569495923,0.3298056071,0.4750231324,0,0.4226208933,,,,
37,63,1809,1,370630018091,1500000US370630018091,Block Group 1,G5030,S,2380574,95342,35.9306538,-78.8304267,49,14,1022,57,301,258,258,35,112768,732,1472,250500,485,0,,,43,256,,0,63,6.1643835616,18.936877076,85.714285714,11.627906977,9.2423885068,15.844094583,0,0,0,15.844094583,9.2423885068,250500,112768,18.936877076,0,0,0,503,0.3439256861,0.2196997776,0.405987179,0.2439774395,0,0.6560743139,0.7803002224,0.405987179,0.2439774395,0,0.4216717007,,,,
37,183,52509,1,371830525091,1500000US371830525091,Block Group 1,G5030,S,519309,0,35.8325044,-78.7149004,0,84,1094,0,251,117,117,0,58594,1274,1074,163300,624,34,,,31,247,,0,84,7.6782449726,0,46.613545817,0,2.2590030794,3.8725767075,0,0,0,3.8725767075,2.2590030794,163300,58594,0,0,0,0,34,0.0728125663,0.1388991846,0.1714951066,0,0,0.9271874337,0.8611008154,0.1714951066,0,0,0.4211665322,,,,
37,63,302,3,370630003023,1500000US370630003023,Block Group 3,G5030,S,663989,0,36.007316,-78.9065127,81,66,1434,77,396,184,184,26,88714,1194,3024,584400,588,0,,,154,247,,0,147,10.251046025,19.444444444,46.464646465,6.5656565657,15.884070947,27.229835909,0,1,1,27.229835909,15.884070947,584400,88714,19.444444444,0,1,2,289,0.6017730104,0.5290956264,0.3018694785,0.2505167959,0.6666666667,0.3982269896,0.4709043736,0.3018694785,0.2505167959,0.6666666667,0.4198871023,,,,
37,63,1900,4,370630019004,1500000US370630019004,Block Group 4,G5030,S,16790039,83581,35.9487892,-78.7621374,0,0,626,16,219,194,194,0,92961,-666666666,2037,376000,338,41,,,124,178,,0,0,0,7.3059360731,88.584474886,0,9.2691398339,15.889954001,0,0,1,15.889954001,9.2691398339,376000,92961,7.3059360731,0,1,1,633,0.3449642419,0.3359896219,0.3202526112,0.0941276415,0.3333333333,0.6550357581,0.6640103781,0.3202526112,0.0941276415,0.3333333333,0.4187848533,,,,
37,63,302,2,370630003022,1500000US370630003022,Block Group 2,G5030,S,449051,0,36.0114632,-78.9037838,19,62,1040,64,193,174,174,42,72333,1134,2301,438000,593,113,,,25,217,,0,81,7.7884615385,33.160621762,90.155440415,21.761658031,16.039478689,27.496249182,0,0,1,27.496249182,16.039478689,438000,72333,33.160621762,0,1,1,288,0.6078063417,0.3934395849,0.2309643462,0.4272321967,0.3333333333,0.3921936583,0.6065604151,0.2309643462,0.4272321967,0.3333333333,0.415931648,,,,
37,183,52810,2,371830528102,1500000US371830528102,Block Group 2,G5030,S,1272375,0,35.7264173,-78.5369648,0,101,2684,161,572,296,296,0,99250,1689,1400,193100,872,0,,,352,148,,0,101,3.7630402385,28.146853147,51.748251748,0,13.427506962,23.018583363,0,0,0,23.018583363,13.427506962,193100,99250,28.146853147,0,0,0,795,0.5064028303,0.1665122313,0.3474745376,0.362636201,0,0.4935971697,0.8334877687,0.3474745376,0.362636201,0,0.4155033502,,,,
37,63,1709,1,370630017091,1500000US370630017091,Block Group 1,G5030,S,985380,11393,36.0395415,-78.8754588,36,14,1465,70,353,164,164,11,53093,1154,1125,118100,431,0,,,267,0,,0,50,3.4129692833,19.830028329,46.458923513,3.1161473088,16.993455454,29.131637921,0,1,0,29.131637921,16.993455454,118100,53093,19.830028329,0,0,1,363,0.644842192,0.0970163084,0.1476840369,0.255484551,0.3333333333,0.355157808,0.9029836916,0.1476840369,0.255484551,0.3333333333,0.4146923984,,,,
37,183,52802,4,371830528024,1500000US371830528024,Block Group 4,G5030,S,2202038,4255,35.6922225,-78.6441075,13,37,1205,77,343,242,242,23,60906,-666666666,1344,179700,583,91,,,295,201,,0,50,4.1493775934,22.448979592,70.55393586,6.7055393586,10.170049121,17.434369922,0,0,0,17.434369922,10.170049121,179700,60906,22.448979592,0,0,0,397,0.3799398752,0.1540956264,0.1815025949,0.2892263882,0,0.6200601248,0.8459043736,0.1815025949,0.2892263882,0,0.4146527625,,,,
37,183,52901,2,371830529012,1500000US371830529012,Block Group 2,G5030,S,13732812,18454,35.5637136,-78.6814059,43,0,892,74,271,211,211,14,66667,1123,1693,233100,370,0,,,172,72,,0,43,4.8206278027,27.306273063,77.859778598,5.1660516605,17.921067216,30.721829514,0,1,0,30.721829514,17.921067216,233100,66667,27.306273063,0,0,1,717,0.6808544845,0.2035767235,0.2064390742,0.3518064018,0.3333333333,0.3191455155,0.7964232765,0.2064390742,0.3518064018,0.3333333333,0.4143332087,,,,
37,63,1710,1,370630017101,1500000US370630017101,Block Group 1,G5030,S,850333,6826,36.0488535,-78.9136653,90,67,1776,16,353,36,36,0,62857,957,1175,154400,709,47,,,178,256,,0,157,8.8400900901,4.5325779037,10.198300283,0,18.637733404,31.950400121,0,1,1,31.950400121,18.637733404,154400,62857,4.5325779037,0,1,2,352,0.7086773232,0.1306523351,0.1899474953,0.0583964688,0.6666666667,0.2913226768,0.8693476649,0.1899474953,0.0583964688,0.6666666667,0.4136274023,,,,
